id_shop_default;id_tax;on_sale;ecotax;quantity;minimal_quantity;wholesale_price;price;price_discounted;discount_amount;reference;weight;Currency;Ireland Stock;US Stock;In transit;In order;Timing;IDP;Model;Capacity;Color;Grade;Last purchase price in USD;Last 7 days Sales;
1;84;1;;17;1;353.73;394.00;;;29-A7544;0.30;1.23200;0;0;17;0;;71865;iPhone 7;32;Black;Grade A;378.00;0;
1;84;0;;2;1;458.79;520.00;;;29-B7562;0.30;1.23200;0;0;2;0;;71866;iPhone 7;32;Black;Grade B;494.98;0;
1;84;0;;0;1;458.79;515.00;;;29-C7580;0.30;1.23200;0;0;0;0;;71867;iPhone 7;32;Black;Grade C;494.98;0;
1;84;0;;0;1;458.79;510.00;;;29-D7598;0.30;1.23200;0;0;0;0;;71868;iPhone 7;32;Black;Grade D;494.98;0;
1;84;1;;20;1;351.52;391.00;;;29-GOL7538;0.14;1.23200;0;0;20;0;;61773;iPhone 7;32;Gold;Grade A;378.00;0;
1;84;1;;0;1;466.25;529.00;;;29-GOL7556;0.14;1.23200;0;0;0;0;;54679;iPhone 7;32;Gold;Grade B;;0;
1;84;1;;0;1;466.25;524.00;;;29-GOL7574;0.20;1.23200;0;0;0;0;;54681;iPhone 7;32;Gold;Grade C;;0;
1;84;1;;0;1;466.25;519.00;;;29-GOL7592;0.14;1.23200;0;0;0;0;;54682;iPhone 7;32;Gold;Grade D;;0;
1;84;1;;0;1;1000.00;1112.00;;;29-A7547;0.14;1.23200;0;0;0;0;;61766;iPhone 7;32;Jet Black;Grade A;408.00;0;
1;84;1;;0;1;442.41;502.00;;;29-B7565;0.14;1.23200;0;0;0;0;;54692;iPhone 7;32;Jet Black;Grade B;465.00;0;
1;84;1;;0;1;442.41;497.00;;;29-C7583;0.20;1.23200;0;0;0;0;;54694;iPhone 7;32;Jet Black;Grade C;465.00;0;
1;84;1;;0;1;442.41;492.00;;;29-D7601;0.14;1.23200;0;0;0;0;;54695;iPhone 7;32;Jet Black;Grade D;465.00;0;
1;84;1;;19;1;352.18;392.00;;;29-A7541;0.14;1.23200;0;0;19;0;;61772;iPhone 7;32;Pink;Grade A;378.00;0;
1;84;1;;8;1;409.15;465.00;;;29-B7559;0.14;1.23200;7;0;1;0;;54669;iPhone 7;32;Pink;Grade B;465.00;0;
1;84;1;;6;1;409.15;460.00;;;29-C7577;0.20;1.23200;4;0;2;0;;54671;iPhone 7;32;Pink;Grade C;465.00;5;
1;84;1;;0;1;409.15;455.00;;;29-D7595;0.14;1.23200;0;0;0;0;;54673;iPhone 7;32;Pink;Grade D;465.00;0;
1;84;1;;19;1;352.18;392.00;;;29-A7535;0.40;1.23200;0;0;19;0;;61774;iPhone 7;32;Silver;Grade A;378.00;0;
1;84;1;;1;1;443.10;503.00;;;29-B7553;0.40;1.23200;0;0;1;0;;54685;iPhone 7;32;Silver;Grade B;475.00;0;
1;84;1;;0;1;443.10;498.00;;;29-C7571;0.20;1.23200;0;0;0;0;;54686;iPhone 7;32;Silver;Grade C;475.00;0;
1;84;1;;0;1;443.10;493.00;;;29-D7589;0.40;1.23200;0;0;0;0;;54688;iPhone 7;32;Silver;Grade D;475.00;0;
1;84;1;;0;1;1000.00;1112.00;;;29-A7546;0.30;1.23200;0;0;0;0;;71875;iPhone 7;256;Black;Grade A;;0;
1;84;1;;0;1;1000.00;1122.00;;;29-B7564;0.30;1.23200;0;0;0;0;;71876;iPhone 7;256;Black;Grade B;;0;
1;84;1;;0;1;1000.00;1117.00;;;29-C7582;0.30;1.23200;0;0;0;0;;71877;iPhone 7;256;Black;Grade C;;0;
1;84;1;;0;1;1000.00;1112.00;;;29-D7600;0.30;1.23200;0;0;0;0;;71878;iPhone 7;256;Black;Grade D;;0;
1;84;1;;0;1;1000.00;1112.00;;;29-GOL7540;0.14;1.23200;0;0;0;0;;61764;iPhone 7;256;Gold;Grade A;;0;
1;84;1;;0;1;1000.00;1122.00;;;29-GOL7558;0.14;1.23200;0;0;0;0;;54696;iPhone 7;256;Gold;Grade B;;0;
1;84;1;;0;1;1000.00;1117.00;;;29-GOL7576;0.14;1.23200;0;0;0;0;;54697;iPhone 7;256;Gold;Grade C;;0;
1;84;1;;0;1;1000.00;1112.00;;;29-GOL7594;0.14;1.23200;0;0;0;0;;54698;iPhone 7;256;Gold;Grade D;;0;
1;84;1;;0;1;1000.00;1112.00;;;29-A7549;0.14;1.23200;0;0;0;0;;61762;iPhone 7;256;Jet Black;Grade A;;0;
1;84;1;;0;1;670.75;756.00;;;29-B7567;0.14;1.23200;0;0;0;0;;54711;iPhone 7;256;Jet Black;Grade B;;0;
1;84;1;;8;1;670.75;751.00;;;29-C7585;0.20;1.23200;8;0;0;0;;54712;iPhone 7;256;Jet Black;Grade C;;0;
1;84;1;;0;1;670.75;746.00;;;29-D7603;0.14;1.23200;0;0;0;0;;54713;iPhone 7;256;Jet Black;Grade D;;0;
1;84;1;;0;1;1000.00;1112.00;;;29-A7543;0.14;1.23200;0;0;0;0;;39345;iPhone 7;256;Pink;Grade A;;0;
1;84;1;;0;1;670.14;755.00;;;29-B7561;0.14;1.23200;0;0;0;0;;54687;iPhone 7;256;Pink;Grade B;;0;
1;84;1;;6;1;670.14;750.00;;;29-C7579;0.25;1.23200;6;0;0;0;;54689;iPhone 7;256;Pink;Grade C;;0;
1;84;1;;0;1;670.14;745.00;;;29-D7597;0.14;1.23200;0;0;0;0;;54691;iPhone 7;256;Pink;Grade D;;0;
1;84;1;;0;1;1000.00;1112.00;;;29-A7537;0.40;1.23200;0;0;0;0;;61763;iPhone 7;256;Silver;Grade A;;0;
1;84;1;;0;1;670.18;755.00;;;29-B7555;0.40;1.23200;0;0;0;0;;54700;iPhone 7;256;Silver;Grade B;;0;
1;84;1;;7;1;670.18;750.00;;;29-C7573;0.25;1.23200;7;0;0;0;;54701;iPhone 7;256;Silver;Grade C;;0;
1;84;1;;0;1;670.18;745.00;;;29-D7591;0.14;1.23200;0;0;0;0;;54702;iPhone 7;256;Silver;Grade D;;0;
1;84;1;;0;1;1000.00;1112.00;;;29-A7545;0.30;1.23200;0;0;0;0;;71870;iPhone 7;128;Black;Grade A;380.00;0;
1;84;1;;0;1;338.54;387.00;;;29-B7563;0.30;1.23200;0;0;0;0;;71871;iPhone 7;128;Black;Grade B;429.00;0;
1;84;1;;10;1;338.54;382.00;;;29-C7581;0.30;1.23200;0;0;10;0;;71872;iPhone 7;128;Black;Grade C;429.00;0;
1;84;1;;0;1;338.54;377.00;;;29-D7599;0.30;1.23200;0;0;0;0;;71873;iPhone 7;128;Black;Grade D;429.00;0;
1;84;1;;0;1;1000.00;1112.00;;;29-GOL7539;0.14;1.23200;0;0;0;0;;61755;iPhone 7;128;Gold;Grade A;;0;
1;84;1;;0;1;537.44;608.00;;;29-GOL7557;0.14;1.23200;0;0;0;0;;54703;iPhone 7;128;Gold;Grade B;429.00;0;
1;84;1;;0;1;537.44;603.00;;;29-GOL7575;0.20;1.23200;0;0;0;0;;54704;iPhone 7;128;Gold;Grade C;429.00;0;
1;84;1;;0;1;537.44;598.00;;;29-GOL7593;0.14;1.23200;0;0;0;0;;54705;iPhone 7;128;Gold;Grade D;429.00;0;
1;84;1;;0;1;1000.00;1112.00;;;29-A7548;0.14;1.23200;0;0;0;0;;61753;iPhone 7;128;Jet Black;Grade A;;0;
1;84;1;;0;1;429.00;487.00;;;29-B7566;0.14;1.23200;0;0;0;0;;54670;iPhone 7;128;Jet Black;Grade B;429.00;0;
1;84;1;;0;1;429.00;482.00;;;29-C7584;0.20;1.23200;0;0;0;0;;54672;iPhone 7;128;Jet Black;Grade C;429.00;0;
1;84;1;;0;1;429.00;477.00;;;29-D7602;0.14;1.23200;0;0;0;0;;54674;iPhone 7;128;Jet Black;Grade D;429.00;0;
1;84;1;;9;1;338.54;377.00;;;29-A7542;0.14;1.23200;0;0;0;9;2018-02-13;61754;iPhone 7;128;Pink;Grade A;380.00;0;
1;84;1;;0;1;455.46;517.00;;;29-B7560;0.14;1.23200;0;0;0;0;;54677;iPhone 7;128;Pink;Grade B;429.00;0;
1;84;1;;0;1;455.46;512.00;;;29-C7578;0.25;1.23200;0;0;0;0;;54678;iPhone 7;128;Pink;Grade C;429.00;0;
1;84;1;;0;1;455.46;507.00;;;29-D7596;0.14;1.23200;0;0;0;0;;54680;iPhone 7;128;Pink;Grade D;429.00;0;
1;84;1;;1;1;338.54;377.00;;;29-A7536;0.40;1.23200;0;0;1;0;;61756;iPhone 7;128;Silver;Grade A;380.00;0;
1;84;1;;3;1;351.46;401.00;;;29-B7554;0.40;1.23200;0;0;3;0;;54708;iPhone 7;128;Silver;Grade B;429.00;0;
1;84;1;;7;1;351.46;396.00;;;29-C7572;0.25;1.23200;1;0;6;0;;54709;iPhone 7;128;Silver;Grade C;429.00;0;
1;84;1;;0;1;351.46;391.00;;;29-D7590;0.40;1.23200;0;0;0;0;;54710;iPhone 7;128;Silver;Grade D;429.00;0;
1;84;1;;0;1;1000.00;1112.00;;;28-A7472;0.20;1.23200;0;0;0;0;;72623;iPhone 7 Plus;32;Black;Grade A;;0;
1;84;1;;0;1;1000.00;1122.00;;;28-B7490;0.20;1.23200;0;0;0;0;;72625;iPhone 7 Plus;32;Black;Grade B;;0;
1;84;1;;0;1;1000.00;1117.00;;;28-C7508;0.20;1.23200;0;0;0;0;;72624;iPhone 7 Plus;32;Black;Grade C;;0;
1;84;1;;0;1;1000.00;1112.00;;;28-D7526;0.20;1.23200;0;0;0;0;;72629;iPhone 7 Plus;32;Black;Grade D;;0;
1;84;1;;0;1;1000.00;1112.00;;;28-GOL7466;0.30;1.23200;0;0;0;0;;61803;iPhone 7 Plus;32;Gold;Grade A;;0;
1;84;1;;0;1;1000.00;1122.00;;;28-GOL7484;0.30;1.23200;0;0;0;0;;54735;iPhone 7 Plus;32;Gold;Grade B;;0;
1;84;1;;0;1;1000.00;1117.00;;;28-GOL7502;0.30;1.23200;0;0;0;0;;54736;iPhone 7 Plus;32;Gold;Grade C;;0;
1;84;1;;0;1;1000.00;1112.00;;;28-GOL7520;0.30;1.23200;0;0;0;0;;54739;iPhone 7 Plus;32;Gold;Grade D;;0;
1;84;1;;0;1;1000.00;1112.00;;;28-A7475;0.30;1.23200;0;0;0;0;;61797;iPhone 7 Plus;32;Jet Black;Grade A;;0;
1;84;1;;0;1;1000.00;1122.00;;;28-B7493;0.30;1.23200;0;0;0;0;;54724;iPhone 7 Plus;32;Jet Black;Grade B;;0;
1;84;1;;0;1;1000.00;1117.00;;;28-C7511;0.30;1.23200;0;0;0;0;;54725;iPhone 7 Plus;32;Jet Black;Grade C;;0;
1;84;1;;0;1;1000.00;1112.00;;;28-D7529;0.30;1.23200;0;0;0;0;;54729;iPhone 7 Plus;32;Jet Black;Grade D;;0;
1;84;1;;0;1;1000.00;1112.00;;;28-A7469;0.30;1.23200;0;0;0;0;;61796;iPhone 7 Plus;32;Pink;Grade A;;0;
1;84;1;;0;1;1000.00;1122.00;;;28-B7487;0.30;1.23200;0;0;0;0;;54715;iPhone 7 Plus;32;Pink;Grade B;;0;
1;84;1;;0;1;1000.00;1117.00;;;28-C7505;0.30;1.23200;0;0;0;0;;54717;iPhone 7 Plus;32;Pink;Grade C;;0;
1;84;1;;0;1;1000.00;1112.00;;;28-D7523;0.30;1.23200;0;0;0;0;;54718;iPhone 7 Plus;32;Pink;Grade D;;0;
1;84;1;;0;1;1000.00;1112.00;;;28-A7463;0.30;1.23200;0;0;0;0;;61804;iPhone 7 Plus;32;Silver;Grade A;;0;
1;84;1;;0;1;1000.00;1122.00;;;28-B7481;0.30;1.23200;0;0;0;0;;54747;iPhone 7 Plus;32;Silver;Grade B;;0;
1;84;1;;0;1;1000.00;1117.00;;;28-C7499;0.30;1.23200;0;0;0;0;;54748;iPhone 7 Plus;32;Silver;Grade C;;0;
1;84;1;;0;1;1000.00;1112.00;;;28-D7517;0.30;1.23200;0;0;0;0;;54749;iPhone 7 Plus;32;Silver;Grade D;;0;
1;84;1;;0;1;1000.00;1112.00;;;28-A7474;0.20;1.23200;0;0;0;0;;72620;iPhone 7 Plus;256;Black;Grade A;;0;
1;84;1;;0;1;1000.00;1122.00;;;28-B7492;0.20;1.23200;0;0;0;0;;72627;iPhone 7 Plus;256;Black;Grade B;;0;
1;84;1;;0;1;1000.00;1117.00;;;28-C7510;0.20;1.23200;0;0;0;0;;72626;iPhone 7 Plus;256;Black;Grade C;;0;
1;84;1;;0;1;1000.00;1112.00;;;28-D7528;0.19;1.23200;0;0;0;0;;72632;iPhone 7 Plus;256;Black;Grade D;;0;
1;84;1;;0;1;1000.00;1112.00;;;28-GOL7468;0.19;1.23200;0;0;0;0;;61800;iPhone 7 Plus;256;Gold;Grade A;;0;
1;84;1;;0;1;1000.00;1122.00;;;28-GOL7486;0.19;1.23200;0;0;0;0;;54752;iPhone 7 Plus;256;Gold;Grade B;;0;
1;84;1;;0;1;1000.00;1117.00;;;28-GOL7504;0.19;1.23200;0;0;0;0;;54753;iPhone 7 Plus;256;Gold;Grade C;;0;
1;84;1;;0;1;1000.00;1112.00;;;28-GOL7522;0.19;1.23200;0;0;0;0;;54754;iPhone 7 Plus;256;Gold;Grade D;;0;
1;84;1;;0;1;1000.00;1112.00;;;28-A7477;0.19;1.23200;0;0;0;0;;61788;iPhone 7 Plus;256;Jet Black;Grade A;;0;
1;84;1;;0;1;1000.00;1122.00;;;28-B7495;0.19;1.23200;0;0;0;0;;54759;iPhone 7 Plus;256;Jet Black;Grade B;;0;
1;84;1;;0;1;1000.00;1117.00;;;28-C7513;0.19;1.23200;0;0;0;0;;54760;iPhone 7 Plus;256;Jet Black;Grade C;;0;
1;84;1;;0;1;1000.00;1112.00;;;28-D7531;0.19;1.23200;0;0;0;0;;54761;iPhone 7 Plus;256;Jet Black;Grade D;;0;
1;84;1;;0;1;1000.00;1112.00;;;28-A7471;0.19;1.23200;0;0;0;0;;61802;iPhone 7 Plus;256;Pink;Grade A;;0;
1;84;1;;0;1;1000.00;1122.00;;;28-B7489;0.19;1.23200;0;0;0;0;;54741;iPhone 7 Plus;256;Pink;Grade B;;0;
1;84;1;;0;1;1000.00;1117.00;;;28-C7507;0.19;1.23200;0;0;0;0;;54746;iPhone 7 Plus;256;Pink;Grade C;;0;
1;84;1;;0;1;1000.00;1112.00;;;28-D7525;0.19;1.23200;0;0;0;0;;54750;iPhone 7 Plus;256;Pink;Grade D;;0;
1;84;1;;0;1;1000.00;1112.00;;;28-A7465;0.19;1.23200;0;0;0;0;;61799;iPhone 7 Plus;256;Silver;Grade A;;0;
1;84;1;;0;1;1000.00;1122.00;;;28-B7483;0.19;1.23200;0;0;0;0;;54756;iPhone 7 Plus;256;Silver;Grade B;;0;
1;84;1;;0;1;1000.00;1117.00;;;28-C7501;0.19;1.23200;0;0;0;0;;54745;iPhone 7 Plus;256;Silver;Grade C;;0;
1;84;1;;0;1;1000.00;1112.00;;;28-D7519;0.19;1.23200;0;0;0;0;;54757;iPhone 7 Plus;256;Silver;Grade D;;0;
1;84;1;;0;1;1000.00;1112.00;;;28-A7473;0.20;1.23200;0;0;0;0;;72622;iPhone 7 Plus;128;Black;Grade A;;0;
1;84;1;;0;1;1000.00;1122.00;;;28-B7491;0.20;1.23200;0;0;0;0;;72621;iPhone 7 Plus;128;Black;Grade B;;0;
1;84;1;;0;1;1000.00;1117.00;;;28-C7509;0.20;1.23200;0;0;0;0;;72628;iPhone 7 Plus;128;Black;Grade C;;0;
1;84;1;;0;1;1000.00;1112.00;;;28-D7527;0.20;1.23200;0;0;0;0;;72631;iPhone 7 Plus;128;Black;Grade D;;0;
1;84;1;;0;1;1000.00;1112.00;;;28-GOL7467;0.30;1.23200;0;0;0;0;;61791;iPhone 7 Plus;128;Gold;Grade A;;0;
1;84;1;;0;1;1000.00;1122.00;;;28-GOL7485;0.30;1.23200;0;0;0;0;;54731;iPhone 7 Plus;128;Gold;Grade B;;0;
1;84;1;;0;1;1000.00;1117.00;;;28-GOL7503;0.30;1.23200;0;0;0;0;;54732;iPhone 7 Plus;128;Gold;Grade C;;0;
1;84;1;;0;1;1000.00;1112.00;;;28-GOL7521;0.30;1.23200;0;0;0;0;;54733;iPhone 7 Plus;128;Gold;Grade D;;0;
1;84;1;;0;1;1000.00;1112.00;;;28-A7476;0.30;1.23200;0;0;0;0;;61776;iPhone 7 Plus;128;Jet Black;Grade A;;0;
1;84;1;;0;1;1000.00;1122.00;;;28-B7494;0.30;1.23200;0;0;0;0;;54719;iPhone 7 Plus;128;Jet Black;Grade B;;0;
1;84;1;;0;1;1000.00;1117.00;;;28-C7512;0.30;1.23200;0;0;0;0;;54720;iPhone 7 Plus;128;Jet Black;Grade C;;0;
1;84;1;;0;1;1000.00;1112.00;;;28-D7530;0.30;1.23200;0;0;0;0;;54721;iPhone 7 Plus;128;Jet Black;Grade D;;0;
1;84;1;;0;1;1000.00;1112.00;;;28-A7470;0.30;1.23200;0;0;0;0;;61792;iPhone 7 Plus;128;Pink;Grade A;;0;
1;84;1;;0;1;1000.00;1122.00;;;28-B7488;0.30;1.23200;0;0;0;0;;54726;iPhone 7 Plus;128;Pink;Grade B;;0;
1;84;1;;0;1;1000.00;1117.00;;;28-C7506;0.30;1.23200;0;0;0;0;;54727;iPhone 7 Plus;128;Pink;Grade C;;0;
1;84;1;;0;1;1000.00;1112.00;;;28-D7524;0.30;1.23200;0;0;0;0;;54728;iPhone 7 Plus;128;Pink;Grade D;;0;
1;84;1;;0;1;1000.00;1112.00;;;28-A7464;0.30;1.23200;0;0;0;0;;61790;iPhone 7 Plus;128;Silver;Grade A;;0;
1;84;1;;0;1;1000.00;1122.00;;;28-B7482;0.30;1.23200;0;0;0;0;;54740;iPhone 7 Plus;128;Silver;Grade B;;0;
1;84;1;;0;1;1000.00;1117.00;;;28-C7500;0.30;1.23200;0;0;0;0;;54742;iPhone 7 Plus;128;Silver;Grade C;;0;
1;84;1;;0;1;1000.00;1112.00;;;28-D7518;0.30;1.23200;0;0;0;0;;54743;iPhone 7 Plus;128;Silver;Grade D;;0;
1;84;1;;0;1;229.20;255.00;;;25-GOL7309;0.23;1.23200;0;0;0;0;;66567;iPhone SE;64;Gold;Grade A;248.00;1;
1;84;1;;0;1;154.89;183.00;;;25-GOL7325;0.23;1.23200;0;0;0;0;;48265;iPhone SE;64;Gold;Grade B;175.00;0;
1;84;1;;3;1;154.89;178.00;;;25-GOL7341;0.23;1.23200;0;0;0;3;2018-02-26;48267;iPhone SE;64;Gold;Grade C;175.00;4;
1;84;1;;0;1;154.89;173.00;;;25-GOL7357;0.23;1.23200;0;0;0;0;;48268;iPhone SE;64;Gold;Grade D;175.00;0;
1;84;1;;0;1;229.20;255.00;;;25-A7313;0.23;1.23200;0;0;0;0;;62221;iPhone SE;64;Pink;Grade A;248.00;2;
1;84;1;;0;1;156.46;184.00;;;25-B7329;0.23;1.23200;0;0;0;0;;48244;iPhone SE;64;Pink;Grade B;175.00;0;
1;84;1;;33;1;156.46;179.00;;;25-C7345;0.23;1.23200;0;0;0;33;2018-02-26;48245;iPhone SE;64;Pink;Grade C;175.00;11;
1;84;1;;0;1;156.46;174.00;;;25-D7361;0.23;1.23200;0;0;0;0;;48248;iPhone SE;64;Pink;Grade D;175.00;0;
1;84;1;;0;1;229.20;255.00;;;25-A7301;0.23;1.23200;0;0;0;0;;62222;iPhone SE;64;Silver;Grade A;248.00;0;
1;84;1;;0;1;223.47;259.00;;;25-B7317;0.23;1.23200;0;0;0;0;;48280;iPhone SE;64;Silver;Grade B;190.00;0;
1;84;1;;4;1;223.47;254.00;;;25-C7333;0.23;1.23200;4;0;0;0;;48281;iPhone SE;64;Silver;Grade C;190.00;0;
1;84;1;;0;1;223.47;249.00;;;25-D7349;0.23;1.23200;0;0;0;0;;48283;iPhone SE;64;Silver;Grade D;190.00;0;
1;84;1;;0;1;229.20;255.00;;;25-A7305;0.23;1.23200;0;0;0;0;;62220;iPhone SE;64;Grey;Grade A;195.00;0;
1;84;1;;0;1;172.64;202.00;;;25-B7321;0.23;1.23200;0;0;0;0;;48271;iPhone SE;64;Grey;Grade B;190.00;0;
1;84;1;;15;1;172.64;197.00;;;25-C7337;0.23;1.23200;15;0;0;0;;48273;iPhone SE;64;Grey;Grade C;190.00;5;
1;84;1;;7;1;172.64;192.00;;;25-D7353;0.23;1.23200;7;0;0;0;;48274;iPhone SE;64;Grey;Grade D;190.00;0;
1;84;1;;0;1;1000.00;1112.00;;;25-GOL7308;0.23;1.23200;0;0;0;0;;62214;iPhone SE;32;Gold;Grade A;;0;
1;84;1;;0;1;1000.00;1122.00;;;25-GOL7324;0.23;1.23200;0;0;0;0;;48249;iPhone SE;32;Gold;Grade B;;0;
1;84;1;;0;1;1000.00;1117.00;;;25-GOL7340;0.23;1.23200;0;0;0;0;;48251;iPhone SE;32;Gold;Grade C;;0;
1;84;1;;0;1;1000.00;1112.00;;;25-GOL7356;0.23;1.23200;0;0;0;0;;48252;iPhone SE;32;Gold;Grade D;;0;
1;84;1;;0;1;1000.00;1112.00;;;25-A7312;0.23;1.23200;0;0;0;0;;62207;iPhone SE;32;Pink;Grade A;;0;
1;84;1;;0;1;123.37;148.00;;;25-B7328;0.23;1.23200;0;0;0;0;;48257;iPhone SE;32;Pink;Grade B;;0;
1;84;1;;0;1;123.37;143.00;;;25-C7344;0.23;1.23200;0;0;0;0;;48258;iPhone SE;32;Pink;Grade C;;5;
1;84;1;;1;1;123.37;138.00;;;25-D7360;0.23;1.23200;1;0;0;0;;48259;iPhone SE;32;Pink;Grade D;;0;
1;84;1;;0;1;1000.00;1112.00;;;25-A7300;0.23;1.23200;0;0;0;0;;62216;iPhone SE;32;Silver;Grade A;;0;
1;84;1;;0;1;1000.00;1122.00;;;25-B7316;0.23;1.23200;0;0;0;0;;48261;iPhone SE;32;Silver;Grade B;;0;
1;84;1;;0;1;1000.00;1117.00;;;25-C7332;0.23;1.23200;0;0;0;0;;48262;iPhone SE;32;Silver;Grade C;;0;
1;84;1;;0;1;1000.00;1112.00;;;25-D7348;0.23;1.23200;0;0;0;0;;48263;iPhone SE;32;Silver;Grade D;;0;
1;84;1;;0;1;1000.00;1112.00;;;25-A7304;0.23;1.23200;0;0;0;0;;62196;iPhone SE;32;Grey;Grade A;;0;
1;84;1;;0;1;1000.00;1122.00;;;25-B7320;0.23;1.23200;0;0;0;0;;48253;iPhone SE;32;Grey;Grade B;;0;
1;84;1;;0;1;1000.00;1117.00;;;25-C7336;0.23;1.23200;0;0;0;0;;48254;iPhone SE;32;Grey;Grade C;;0;
1;84;1;;0;1;1000.00;1112.00;;;25-D7352;0.23;1.23200;0;0;0;0;;48255;iPhone SE;32;Grey;Grade D;;0;
1;84;1;;0;1;156.19;174.00;;;25-GOL7307;0.23;1.23200;0;0;0;0;;62189;iPhone SE;16;Gold;Grade A;169.00;0;
1;84;1;;7;1;123.37;148.00;;;25-GOL7323;0.23;1.23200;0;0;7;0;;48277;iPhone SE;16;Gold;Grade B;140.00;0;
1;84;1;;7;1;123.37;143.00;;;25-GOL7339;0.23;1.23200;0;0;7;0;;48278;iPhone SE;16;Gold;Grade C;140.00;14;
1;84;1;;0;1;123.37;138.00;;;25-GOL7355;0.23;1.23200;0;0;0;0;;48282;iPhone SE;16;Gold;Grade D;140.00;0;
1;84;1;;2;1;123.37;138.00;;;25-A7311;0.23;1.23200;2;0;0;0;;62180;iPhone SE;16;Pink;Grade A;169.00;0;
1;84;1;;3;1;123.37;148.00;;;25-B7327;0.23;1.23200;3;0;0;0;;48285;iPhone SE;16;Pink;Grade B;140.00;0;
1;84;1;;10;1;123.37;143.00;;;25-C7343;0.23;1.23200;10;0;0;0;;48286;iPhone SE;16;Pink;Grade C;140.00;21;
1;84;1;;3;1;123.37;138.00;;;25-D7359;0.23;1.23200;3;0;0;0;;48287;iPhone SE;16;Pink;Grade D;140.00;0;
1;84;1;;0;1;156.19;174.00;;;25-A7299;0.23;1.23200;0;0;0;0;;62195;iPhone SE;16;Silver;Grade A;165.00;0;
1;84;1;;2;1;123.37;148.00;;;25-B7315;0.23;1.23200;0;1;1;0;;48269;iPhone SE;16;Silver;Grade B;140.00;0;
1;84;1;;5;1;123.37;143.00;;;25-C7331;0.23;1.23200;0;0;5;0;;48272;iPhone SE;16;Silver;Grade C;140.00;4;
1;84;1;;0;1;123.37;138.00;;;25-D7347;0.23;1.23200;0;0;0;0;;48275;iPhone SE;16;Silver;Grade D;140.00;0;
1;84;1;;0;1;156.19;174.00;;;25-A7303;0.23;1.23200;0;0;0;0;;62177;iPhone SE;16;Grey;Grade A;165.00;1;
1;84;1;;9;1;125.63;150.00;;;25-B7319;0.23;1.23200;9;0;0;0;;48243;iPhone SE;16;Grey;Grade B;140.00;0;
1;84;1;;46;1;125.63;145.00;;;25-C7335;0.23;1.23200;31;0;15;0;;48247;iPhone SE;16;Grey;Grade C;140.00;19;
1;84;1;;9;1;125.63;140.00;;;25-D7351;0.23;1.23200;9;0;0;0;;48250;iPhone SE;16;Grey;Grade D;140.00;0;
1;84;1;;0;1;1000.00;1112.00;;;25-GOL7310;0.23;1.23200;0;0;0;0;;72004;iPhone SE;128;Gold;Grade A;;0;
1;84;1;;0;1;1000.00;1122.00;;;25-GOL7326;0.23;1.23200;0;0;0;0;;72003;iPhone SE;128;Gold;Grade B;;0;
1;84;1;;0;1;1000.00;1117.00;;;25-GOL7342;0.23;1.23200;0;0;0;0;;72002;iPhone SE;128;Gold;Grade C;;0;
1;84;1;;0;1;1000.00;1112.00;;;25-GOL7358;0.23;1.23200;0;0;0;0;;72001;iPhone SE;128;Gold;Grade D;;0;
1;84;1;;0;1;1000.00;1112.00;;;25-A7314;0.23;1.23200;0;0;0;0;;71999;iPhone SE;128;Pink;Grade A;;0;
1;84;1;;0;1;1000.00;1122.00;;;25-B7330;0.23;1.23200;0;0;0;0;;71998;iPhone SE;128;Pink;Grade B;;0;
1;84;1;;0;1;1000.00;1117.00;;;25-C7346;0.23;1.23200;0;0;0;0;;71997;iPhone SE;128;Pink;Grade C;;0;
1;84;1;;0;1;1000.00;1112.00;;;25-D7362;0.23;1.23200;0;0;0;0;;71996;iPhone SE;128;Pink;Grade D;;0;
1;84;1;;0;1;1000.00;1112.00;;;25-A7302;0.23;1.23200;0;0;0;0;;72010;iPhone SE;128;Silver;Grade A;;0;
1;84;1;;0;1;1000.00;1122.00;;;25-B7318;0.23;1.23200;0;0;0;0;;72008;iPhone SE;128;Silver;Grade B;;0;
1;84;1;;0;1;1000.00;1117.00;;;25-C7334;0.23;1.23200;0;0;0;0;;72007;iPhone SE;128;Silver;Grade C;;0;
1;84;1;;0;1;1000.00;1112.00;;;25-D7350;0.23;1.23200;0;0;0;0;;72006;iPhone SE;128;Silver;Grade D;;0;
1;84;1;;0;1;1000.00;1112.00;;;25-A7306;0.23;1.23200;0;0;0;0;;71994;iPhone SE;128;Grey;Grade A;;0;
1;84;1;;0;1;153.96;182.00;;;25-B7322;0.23;1.23200;0;0;0;0;;71993;iPhone SE;128;Grey;Grade B;;0;
1;84;1;;0;1;153.96;177.00;;;25-C7338;0.23;1.23200;0;0;0;0;;71987;iPhone SE;128;Grey;Grade C;;0;
1;84;1;;1;1;153.96;172.00;;;25-D7354;0.23;1.23200;1;0;0;0;;71986;iPhone SE;128;Grey;Grade D;;0;
1;84;1;;0;1;1000.00;1112.00;;;33-A2904;0.25;1.23200;0;0;0;0;;31043;Galaxy S4;16;Black;Grade A;;0;
1;84;1;;0;1;73.21;92.00;;;33-B2908;0.25;1.23200;0;0;0;0;;30056;Galaxy S4;16;Black;Grade B;81.08;0;
1;84;1;;0;1;73.21;87.00;;;33-C2912;0.25;1.23200;0;0;0;0;;31099;Galaxy S4;16;Black;Grade C;81.08;1;
